customer_id,product_id,month,store_id,units_purchased,volume_purchased,net_spend,units_purchased_on_promo
18680,437,7,233,1,0.5,1.2,0
18680,632,9,233,1,0.4536,1.3,0
1869,1193,1,1542,1,0.5,1.15,0
1869,1429,1,1600,2,1.58,4,2
1869,306,1,1542,2,0.124,0.7,0
1869,1193,10,1542,3,1.5,3.45,0
1869,1193,11,1542,3,1.5,3.45,0
1869,1646,11,1600,1,1.2,4,0
1869,1193,12,1542,4,2,4.6,0
1869,1429,12,1600,1,0.79,2,1
1869,1646,12,1600,1,1.2,3,1
1869,1646,2,1600,1,1.2,4,0
1869,1193,3,1542,2,1,2.3,0
1869,1193,4,1542,2,1,2.3,0
1869,1429,4,1600,1,0.79,2,1
1869,1646,4,1600,2,2.4,7,1
1869,1646,4,737,1,1.2,3,0
1869,1193,5,1542,1,0.5,1.15,0
1869,1429,5,1600,1,0.79,2,1
1869,1646,5,1600,1,1.2,4,0
1869,1193,6,1542,1,0.5,1.15,0
1869,1429,6,1600,1,0.79,2,1
1869,582,6,1600,1,0.7,3,1
1869,1193,7,1542,2,1,2.3,0
1869,582,7,1600,1,0.7,3,1
1869,1193,8,1542,3,1.5,3.45,0
1869,1039,9,1600,1,0.51,2,1
1869,1193,9,1542,4,2,4.6,0
18692,101,1,890,1,0.594,2,1
18692,1399,1,335,1,0.19,1.5,1
18692,196,1,1644,1,0.75,1.5,1
18692,520,1,890,1,0.385,1.22,1
18692,111,10,890,1,0.5,2.6,0
18692,1597,10,1644,1,0.375,1.5,1
18692,520,10,1644,1,0.385,1.35,1
18692,265,11,1983,1,0.216,1,0
18692,765,11,948,1,0.6,2.5,0
18692,1399,12,890,1,0.19,1.5,1
18692,520,12,335,1,0.385,1.5,1
18692,74,12,335,1,0.415,2.1,0
18692,1173,2,335,1,0.5,3,1
18692,1173,2,890,1,0.5,3,1
18692,1399,2,638,1,0.19,1,0
18692,520,2,890,1,0.385,1.22,1
18692,111,3,1644,1,0.5,1.54,1
18692,1173,3,948,1,0.5,3,1
18692,1399,3,948,2,0.38,2.04,2
18692,301,3,1644,1,0.385,1.5,1
18692,520,4,1644,1,0.385,2.45,0
18692,1399,5,948,1,0.19,1.02,1
18692,831,5,335,1,0.51,2,1
18692,765,6,890,1,0.6,2,1
18692,1315,7,1644,1,0.3024,1.09,1
18692,301,7,890,1,0.385,2,1
18692,74,7,1644,1,0.415,1.24,1
18692,111,9,1644,1,0.5,1.55,0
18692,1296,9,890,1,0.675,2,1
18692,301,9,1644,1,0.385,1.5,1
18696,1498,1,141,2,1,2.6,2
18696,1498,1,423,1,0.5,2.6,0
18696,1498,1,98,1,0.5,1.3,1
18696,1498,2,98,1,0.5,2,1
18696,1498,3,141,1,0.5,2,1
18696,703,3,141,1,0.5,1,0
18696,161,4,141,1,0.45,2,1
18696,357,4,141,1,0.454,2.5,0
18696,1498,5,141,1,0.5,1.3,1
18696,74,5,141,1,0.415,1,1
18696,1498,6,141,1,0.5,1.3,1
18696,1498,7,141,1,0.5,2.6,0
18696,1498,7,423,1,0.5,1.3,1
18696,635,7,423,1,0.9072,2.5,0
18699,290,1,1884,1,0.5,2.98,0
18699,1399,12,1884,1,0.19,1,1
18699,1597,2,1884,1,0.375,1,1
18700,357,1,1376,3,1.362,6.49,2
18700,510,1,1376,5,0.25,2.5,5
18700,510,1,1790,3,0.15,3,0
18700,357,10,1376,1,0.454,2,1
18700,1097,12,2011,1,0.68,2.99,0
18700,357,2,1790,1,0.454,2.49,1
18700,357,3,1790,1,0.454,2.5,0
18700,357,3,940,1,0.454,2.5,0
18700,357,4,1790,1,0.454,2.5,0
18700,357,5,1790,3,1.362,7.5,0
18700,1097,6,2011,1,0.68,2.79,0
18700,249,6,1790,1,0.227,1.5,0
18700,357,7,1790,2,0.908,5,0
18700,357,9,1376,1,0.454,2.5,0
18700,357,9,1790,1,0.454,2,1
18703,1257,1,1346,1,0.625,0.89,0
18703,437,1,1523,1,0.5,1.2,0
18703,1296,10,125,1,0.675,1.5,1
18703,394,10,125,1,0.72,3,1
18703,398,10,1346,2,1,2.3,0
18703,744,10,1346,2,0.75,1.58,0
18703,1257,11,1346,1,0.625,0.89,0
18703,1529,11,1346,1,1,0.75,0
18703,398,11,1346,1,0.5,1.15,0
18703,1257,12,1346,1,0.625,0.89,0
18703,398,12,1346,2,1,2.3,0
18703,744,12,1346,1,0.375,0.79,0
18703,398,2,1346,4,2,4.6,0
18703,1140,3,1346,1,0.6804,1.89,0
18703,398,3,1346,3,1.5,3.45,0
18703,1140,4,1346,1,0.6804,1.89,0
18703,380,4,1346,1,0.5,0.99,0
18703,398,4,1346,4,2,4.6,0
18703,437,5,125,1,0.5,1.2,0
18703,632,5,125,1,0.4536,1.3,0
18703,1140,6,1346,1,0.6804,1.89,0
18703,398,6,1346,4,2,4.6,0
18703,1140,7,1346,1,0.6804,1.89,0
18703,380,7,1346,1,0.5,0.99,0
18703,398,7,1346,2,1,2.3,0
18703,1140,8,1346,2,1.3608,3.78,0
18703,398,8,1346,3,1.5,3.45,0
18703,1140,9,1346,1,0.6804,1.89,0
18703,398,9,1346,5,2.5,5.75,0
18703,744,9,1346,2,0.75,1.58,0
18707,1097,12,1655,1,0.68,3.59,0
18707,1429,12,1655,2,1.58,4,2
18707,529,4,1474,1,0.456,0.74,0
18707,456,5,781,1,0.454,0.75,0
18707,957,7,781,1,0.36,0.89,0
18707,456,8,781,1,0.454,0.75,0
18713,1238,1,352,3,1.125,3,3
18713,1238,10,352,3,1.125,3,3
18713,1579,11,352,2,2,3,2
18713,1238,12,352,4,1.5,4.2,3
18713,1238,2,352,3,1.125,3,3
18713,1579,2,352,2,2,3,2
18713,1238,3,352,3,1.125,3,3
18713,1238,4,352,3,1.125,3,3
18713,1238,5,352,3,1.125,3,3
18713,1238,7,352,6,2.25,6,6
18713,1579,8,352,2,2,3,2
18713,1238,9,352,3,1.125,3,3
18714,1498,10,674,1,0.5,1.49,0
18714,567,10,674,1,0.375,1.49,0
18714,1081,12,1166,1,0.5,2,1
18714,1542,12,1166,1,1,1.1,0
18714,762,12,1166,1,0.565,2,1
18714,155,3,206,2,2,3,2
18714,429,3,674,1,0.54,1.79,0
18714,1429,4,206,1,0.79,2,1
18714,236,4,1398,1,0.5,0.72,0
18714,91,5,206,1,0.6,2,1
18714,1010,6,206,1,0.45,1.8,0
18714,1597,6,206,1,0.375,2.07,0
18714,1081,7,206,1,0.5,3,0
18714,1010,8,206,1,0.45,1.8,0
18714,1081,8,3,1,0.5,2.99,0
18714,1189,8,206,1,0.567,2.4,0
18715,1493,11,1412,1,0.907,3.5,1
18715,357,11,1412,1,0.454,2.5,0
18715,1277,3,1412,1,1.354,4,1
18715,357,7,1412,2,0.908,4,2
18715,357,8,1412,2,0.908,4,2
18717,1279,11,299,1,0.5,1.18,0
18717,425,11,241,1,0.35,2.25,1
18717,375,2,1727,1,0.5,1.25,0
18717,398,2,1727,2,1,2.3,0
18717,600,2,1727,2,0.75,1.78,0
18717,860,2,1727,2,1,2.5,0
18717,946,2,1727,2,1,2.5,0
18717,1279,3,299,2,1,2.36,0
18717,1600,4,1727,2,0.75,1.5,0
18717,398,4,1727,2,1,2.3,0
18717,946,4,1727,3,1.5,3.75,0
18717,1622,5,299,1,0.5,0.85,0
18717,1279,6,299,1,0.5,1.18,0
18717,398,6,1727,1,0.5,1.15,0
18717,946,6,1727,2,1,2.5,0
18717,1053,7,1727,1,1,0.75,0
18717,946,7,1727,1,0.5,1.25,0
18719,1097,1,1438,1,0.68,2.49,0
18719,1039,10,1327,1,0.51,1,0
18719,130,6,1761,1,0.34,2.09,0
18719,357,6,946,1,0.454,2,1
18719,1039,7,1518,1,0.51,1.75,1
1872,1081,1,611,1,0.5,2.3,0
1872,1224,1,611,3,1.5,4.5,3
1872,1429,1,611,1,0.79,2.49,0
1872,521,1,1470,1,0.324,1.22,0
1872,1224,10,611,1,0.5,2.97,0
1872,196,10,611,1,0.75,2.95,0
1872,651,10,611,1,0.75,2.69,0
1872,1081,11,611,1,0.5,2,1
1872,1224,11,611,1,0.5,2.97,0
1872,1646,11,611,1,1.2,4,0
1872,196,11,611,1,0.75,2.95,0
1872,651,11,611,1,0.75,2.69,0
1872,1224,12,611,1,0.5,2.97,0
1872,1646,12,611,1,1.2,3,1
1872,196,12,611,1,0.75,2.95,0
1872,1224,2,611,1,0.5,2.69,0
1872,132,2,611,1,0.75,3.18,0
1872,1429,2,611,1,0.79,2.49,0
1872,196,2,611,1,0.75,2.78,0
1872,651,3,611,1,0.75,2.99,0
1872,1224,4,611,1,0.5,2,1
1872,1429,4,611,1,0.79,2.49,0
1872,1081,5,611,1,0.5,2.98,0
1872,1224,5,611,1,0.5,2,1
1872,1429,5,611,1,0.79,2.69,0
1872,196,5,611,1,0.75,2,1
1872,651,5,611,1,0.75,2.99,0
1872,1224,6,611,1,0.5,2.97,0
1872,1429,6,611,1,0.79,2.69,0
1872,196,6,611,1,0.75,2.78,0
1872,651,6,611,1,0.75,2.69,1
1872,1224,7,611,1,0.5,2,1
1872,1429,7,611,1,0.79,2.69,0
1872,196,7,611,1,0.75,2,1
1872,877,7,611,1,0.75,3.49,0
1872,1224,8,611,2,1,4,2
1872,196,8,611,1,0.75,2,1
1872,651,8,611,1,0.75,2.69,1
1872,1429,9,714,1,0.79,2,1
1872,1646,9,611,1,1.2,3,1
1872,196,9,714,1,0.75,2,1
1872,651,9,611,1,0.75,2.69,0
18720,1506,10,233,1,0.75,1.3,0
18720,682,10,233,1,0.75,1.45,0
18720,152,9,647,1,0.6,2,1
18720,831,9,647,1,0.51,2,1
18725,1246,1,352,1,1,0.75,0
18725,760,1,1795,2,2,1.5,0
18725,1010,12,1795,1,0.45,1.8,0
18725,760,12,1795,1,1,0.75,0
18725,1081,2,1795,1,0.5,2.68,0
18725,760,2,1795,2,2,1.5,0
18725,1246,3,352,2,2,1.5,0
18725,357,3,352,1,0.454,2.5,0
18725,760,3,1795,4,4,3,0
18725,1246,4,352,1,1,0.75,0
18725,760,4,1795,2,2,1.5,0
18725,897,4,352,1,0.75,2,1
18728,396,1,1080,2,0.576,1.74,2
18728,744,1,1746,1,0.375,0.85,0
18728,744,10,1746,2,0.75,1.58,0
18728,757,10,1746,2,0.75,1.78,0
18728,600,11,1746,1,0.375,0.89,0
18728,744,11,1746,1,0.375,0.79,0
18728,760,11,536,1,1,0.75,0
18728,1140,12,1746,1,0.6804,1.89,0
18728,398,12,1746,1,0.5,1.15,0
18728,152,2,1080,1,0.6,2,1
18728,1600,2,1746,1,0.375,0.75,0
18728,676,2,1746,1,0.454,1.99,0
18728,1140,3,1746,1,0.6804,1.89,0
18728,744,3,1746,1,0.375,0.79,1
18728,75,3,536,1,0.5,2,1
18728,990,3,1746,1,0.375,0.85,1
18728,36,4,536,1,0.5,2,1
18728,398,4,1746,1,0.5,1.15,0
18728,744,4,1746,1,0.375,0.79,1
18728,600,5,1746,1,0.375,0.89,0
18728,990,5,1746,1,0.375,0.79,1
18728,152,6,1080,1,0.6,2.68,0
18728,600,6,1746,1,0.375,0.89,0
18728,744,6,1746,2,0.75,1.58,0
18728,990,6,1746,1,0.375,0.79,0
18728,152,7,536,2,1.2,4,2
18728,476,7,536,1,0.5,2,1
18728,577,7,536,1,0.375,2,0
18728,744,7,1746,2,0.75,1.58,0
18728,757,7,1746,1,0.375,0.89,0
18728,757,8,1746,1,0.375,0.89,0
18728,989,8,1746,1,0.5,0.72,0
18728,1140,9,1746,1,0.6804,1.89,0
18728,398,9,1746,1,0.5,1.15,0
18728,990,9,1746,1,0.375,0.79,0
18736,1053,1,1021,1,1,0.75,0
18736,1160,1,1021,2,1.5,1.66,0
18736,1160,10,1021,1,0.75,0.83,0
18736,1160,11,1021,2,1.5,1.66,0
18736,1160,2,1021,2,1.5,1.66,0
18736,1160,3,1021,2,1.5,1.66,0
18736,1160,4,1021,1,0.75,0.83,0
18736,1160,5,1021,1,0.75,0.83,0
18736,1053,6,1021,1,1,0.75,0
18736,1160,6,1021,3,2.25,2.49,0
18736,1053,7,1021,1,1,0.75,0
18736,1160,7,1021,3,2.25,2.49,0
18736,1160,8,1021,2,1.5,1.66,0
18736,1160,9,1021,4,3,3.32,0
18741,1376,10,1532,2,0.75,2.78,2
18741,91,11,1532,4,2.4,6.6,4
18741,101,2,1532,1,0.594,2,1
18741,1376,2,1504,1,0.375,2.5,0
18741,91,2,1504,2,1.2,4,2
18741,1644,3,1532,1,0.5,1.5,0
18741,91,3,1532,4,2.4,7.2,4
18741,91,5,603,2,1.2,7.38,0
18741,656,6,626,1,0.5,1.15,0
18741,91,7,1532,4,2.4,5,4
18741,91,7,603,1,0.6,3.69,0
18750,1429,4,1418,1,0.79,2.49,0
18750,357,5,1418,1,0.454,2,1
18750,1429,6,1418,1,0.79,2.69,0
18750,1293,8,1922,1,0.5,0.55,0
18750,1646,8,15,1,1.2,3.49,1
18750,1646,9,1418,1,1.2,3,1
18751,1277,1,1507,1,1.354,4,0
18751,577,10,1053,4,1.5,5.96,0
18751,320,11,1053,1,0.648,2,0
18751,577,11,1053,2,0.75,2.98,0
18751,715,11,1053,1,0.565,1.79,0
18751,1097,2,1053,1,0.68,2.49,0
18751,577,2,1053,2,0.75,2.98,0
18751,715,2,1474,1,0.565,2,1
18751,91,2,1474,2,1.2,4,2
18751,1277,3,1507,1,1.354,4,0
18751,157,3,1507,1,0.72,2,0
18751,1277,4,1474,1,1.354,4,1
18751,715,4,1053,2,1.13,3.58,0
18751,715,4,1474,1,0.565,2,1
18751,1277,5,1474,1,1.354,4,1
18751,157,5,1474,1,0.72,3.98,0
18751,529,7,1474,2,0.912,1.48,0
18751,577,7,1053,1,0.375,1.49,0
18751,577,8,1053,5,1.875,7.45,0
18751,715,8,1474,1,0.565,2,1
18751,577,9,1053,2,0.75,2.98,0
18773,897,1,734,3,2.25,5,3
18773,582,10,649,1,0.7,3,0
18773,1039,11,375,1,0.51,2.99,0
18773,482,2,549,2,0.128,0.78,0
18773,1245,3,520,2,0.114,0.78,0
18773,482,3,1570,2,0.128,0.78,0
18773,482,3,549,4,0.256,1.56,0
18773,897,3,842,2,1.5,4,2
18773,897,4,1911,1,0.75,2.8,0
18773,897,5,1809,1,0.75,2,1
18773,1039,6,549,1,0.51,2,0
18773,897,6,1911,2,1.5,4,2
18773,897,7,549,1,0.75,2,0
18773,897,8,842,2,1.5,4,2
18773,1039,9,42,1,0.51,2,0
18773,897,9,842,2,1.5,4,2
18777,1409,12,1795,1,0.375,1.5,1
18777,1409,12,352,1,0.375,2.79,0
1879,1365,1,250,5,1.7,3.75,0
1879,420,1,250,1,0.5,0.95,0
1879,420,10,1146,1,0.5,0.95,0
1879,1600,2,1494,4,1.5,3,0
1879,420,2,250,1,0.5,0.95,0
1879,420,3,250,1,0.5,0.95,0
1879,1365,4,250,7,2.38,5.25,0
1879,420,4,250,1,0.5,0.95,0
1879,1365,5,250,1,0.34,0.75,1
1879,420,5,250,1,0.5,0.95,0
1879,1365,6,1062,4,1.36,3,4
1879,1365,6,250,2,0.68,1.5,2
1879,1600,6,1494,4,1.5,3,0
1879,545,7,1062,4,3,4.4,0
1879,545,7,250,3,2.25,3.3,0
1879,1365,8,250,2,0.68,1.5,0
1879,1365,9,1062,4,1.36,3,0
1879,1365,9,250,6,2.04,4.5,0
18790,357,1,249,1,0.454,2,1
18790,1097,10,1915,1,0.68,2.79,0
18790,1296,10,1915,4,2.7,5.36,4
18790,1097,11,1915,2,1.36,5.98,2
18790,1296,11,249,1,0.675,1.5,0
18790,74,11,249,1,0.415,1.25,1
18790,1296,12,1915,3,2.025,8.04,0
18790,1493,12,249,1,0.907,3.5,1
18790,74,12,249,1,0.415,1.25,1
18790,617,4,1795,1,1.354,4,1
18790,617,6,1795,1,1.354,4,1
18790,74,6,249,3,1.245,3.72,3
18790,1296,7,1915,5,3.375,13.4,0
18790,617,7,1178,1,1.354,3.99,1
18790,1579,8,1795,2,2,4,0
18790,1597,8,1915,1,0.375,2.59,0
18790,1296,9,1915,3,2.025,4.02,3
18790,74,9,249,1,0.415,1.25,1
18791,357,2,1708,1,0.454,2,1
18791,249,5,2000,1,0.227,1.47,0
18795,1053,1,369,2,2,1.5,0
18795,1053,10,369,1,1,0.75,0
18795,380,11,369,1,0.5,0.99,0
18795,757,11,369,2,0.75,1.78,0
18795,1600,12,369,1,0.375,0.75,0
18795,380,12,369,1,0.5,0.99,0
18795,1053,2,369,1,1,0.75,0
18795,989,2,369,1,0.5,0.72,0
18795,1053,3,369,1,1,0.75,0
18795,1053,4,369,1,1,0.75,0
18795,1177,4,369,1,0.625,0.89,0
18795,990,4,369,1,0.375,0.85,1
18795,380,5,369,1,0.5,0.99,0
18795,990,7,369,1,0.375,0.79,0
18795,380,8,369,1,0.5,0.99,0
18795,1053,9,369,1,1,0.75,0
188,357,7,1206,1,0.454,1.79,0
18800,151,11,1624,1,0.35,1.2,0
18800,959,11,1624,1,0.375,1.2,0
18800,1140,2,362,1,0.6804,1.89,0
18800,1399,2,803,1,0.19,1,1
18800,937,2,803,2,0.114,1.6,2
18800,1246,4,1972,1,1,0.75,0
18800,521,5,1624,1,0.324,2.45,0
18800,946,5,362,1,0.5,1.25,0
18800,1081,7,1624,1,0.5,2.7,0
18800,249,9,236,1,0.227,1.5,0
18800,831,9,849,1,0.51,2,1
18806,1189,10,948,1,0.567,2,1
18806,1365,4,456,1,0.34,0.75,0
18806,1365,5,1504,1,0.34,0.75,1
18806,462,8,1504,1,1,0.75,0
18816,1112,11,192,1,0.45,1.5,1
18816,1112,2,192,1,0.45,2,0
18816,1112,4,1421,2,0.9,2,0
18816,1112,5,1421,1,0.45,1,0
18816,1112,6,1421,1,0.45,1,0
18816,1112,6,576,1,0.45,1,0
18816,1112,7,1843,1,0.45,1,0
18816,1112,9,576,1,0.45,1,0
18817,1498,10,1206,1,0.5,1.49,0
18817,1498,2,1670,1,0.5,2.49,0
18817,161,2,249,1,0.45,2,1
18817,586,2,864,1,0.75,1.49,1
18817,1205,4,864,1,0.6,0.99,0
18817,398,4,864,1,0.5,1.15,0
18817,1053,5,864,1,1,0.75,0
18817,398,5,864,1,0.5,1.15,0
18817,780,5,864,1,0.5,1.29,0
18817,161,7,249,1,0.45,3.29,0
18817,885,7,1915,1,0.5,2.69,0
18817,1376,8,249,1,0.375,2,1
18817,1577,8,864,1,0.75,1.25,0
18817,1609,8,864,2,0.75,1.9,2
18817,161,8,249,1,0.45,3.29,0
18817,196,8,249,1,0.75,2,1
18817,126,9,1160,2,0.75,1.98,2
18817,1376,9,1915,1,0.375,1.49,1
18817,1498,9,1139,2,1,2.6,2
18817,1595,9,864,1,0.45,1.59,0
18817,1609,9,864,2,0.75,1.9,0
18817,398,9,864,1,0.5,1.15,0
18818,1588,1,1464,2,0.75,1.98,0
18818,1429,11,1013,1,0.79,2.69,0
18818,1588,11,1464,2,0.75,1.98,0
18818,1595,11,1464,1,0.45,1.59,0
18818,375,11,1464,1,0.5,1.25,0
18818,1588,12,1464,2,0.75,1.98,0
18818,1588,3,1464,1,0.375,0.99,0
18818,1588,4,1464,2,0.75,1.98,0
18818,752,5,1013,1,0.375,1.09,1
18818,1577,6,1464,1,0.75,1.25,0
18818,1588,6,1464,2,0.75,1.98,0
18818,895,6,738,1,0.375,1.25,0
18818,1588,8,1464,1,0.375,0.99,0
18819,1282,2,1351,1,0.5,0.83,0
18819,1282,6,1351,2,1,1.66,0
1883,1136,1,861,1,0.5,3,0
1883,1498,1,861,1,0.5,2,0
1883,193,1,861,1,0.75,3,1
1883,1296,10,1987,1,0.675,1.5,1
1883,193,10,1987,1,0.75,3,1
1883,1189,12,861,1,0.567,2,1
1883,152,12,861,1,0.6,2,1
1883,193,12,861,1,0.75,4,0
1883,1296,2,861,1,0.675,3,0
1883,193,2,861,2,1.5,6,1
1883,1498,3,861,1,0.5,2,1
1883,193,3,861,1,0.75,3,1
1883,450,3,861,1,1,3,1
1883,74,3,861,1,0.415,2,1
1883,193,4,861,1,0.75,3,1
1883,425,4,861,1,0.35,2.9,0
1883,582,4,861,1,0.7,4,0
1883,74,4,861,1,0.415,2,1
1883,762,4,861,1,0.565,3.3,0
1883,1399,5,861,1,0.19,1.5,1
1883,193,6,1987,1,0.75,3,0
1883,450,6,1987,1,1,3,1
1883,193,8,1987,1,0.75,3,0
1883,1296,9,861,1,0.675,2,1
1883,193,9,861,1,0.75,3,1
1883,450,9,861,1,1,3,0
18830,476,1,1217,2,1,4,2
18830,112,10,1217,1,0.375,2.28,0
18830,677,10,1217,1,0.54,2,1
18830,677,11,1217,1,0.54,2,1
18830,476,2,1217,2,1,4,2
18830,1315,3,1217,1,0.3024,1.84,0
18830,677,3,1217,2,1.08,4.3,2
18830,112,4,1217,1,0.375,2.28,0
18830,112,5,1217,2,0.75,4.56,0
18830,476,5,1217,1,0.5,2,1
18830,677,5,1217,1,0.54,2.15,1
18830,112,6,1217,1,0.375,2.28,0
18830,476,6,1217,2,1,4,2
18830,111,7,1217,1,0.5,1,1
18830,112,7,1217,1,0.375,2.28,0
18830,476,7,1831,1,0.5,2,1
18830,112,8,1217,1,0.375,2.28,0
18830,1315,8,1217,1,0.3024,1.84,0
18830,476,8,1217,1,0.5,2,1
18830,112,9,1217,1,0.375,2.28,0
18830,476,9,1217,1,0.5,2,1
18830,677,9,1217,1,0.54,3,0
18837,357,1,1642,1,0.454,2.44,0
18837,545,10,1642,2,1.5,2.2,0
18837,591,10,1642,1,2,1.88,1
18837,545,11,1642,1,0.75,1.1,0
18837,545,12,1642,2,1.5,2.2,0
18837,591,12,1642,1,2,1.88,0
18837,1338,3,1642,2,2,3,2
18837,1338,6,1642,1,1,2,0
18837,545,9,1642,1,0.75,1.1,0
18842,1081,1,233,2,1,4,2
18842,1095,1,233,2,0.8,5.38,0
18842,1279,1,1408,1,0.5,1.18,0
18842,816,1,233,2,2,2.3,1
18842,877,1,233,3,2.25,6,3
18842,1402,10,1408,1,0.375,0.85,0
18842,320,10,233,3,1.944,6,3
18842,450,10,233,2,2,6,2
18842,617,10,1408,3,4.062,11.97,3
18842,763,10,233,4,2,2.8,0
18842,877,10,233,1,0.75,3.5,0
18842,999,10,1408,1,0.72,1.89,0
18842,1081,11,233,2,1,4,2
18842,763,11,233,1,0.5,0.7,0
18842,1081,12,233,1,0.5,2,1
18842,1293,12,1408,5,2.5,2.75,0
18842,843,12,1408,1,0.75,1.69,0
18842,1081,2,233,1,0.5,2,1
18842,1095,2,233,1,0.4,2.7,0
18842,1493,2,233,1,0.907,3,1
18842,450,2,233,2,2,6,2
18842,816,2,233,2,2,2.4,0
18842,1081,3,233,1,0.5,2,1
18842,151,3,233,1,0.35,1.2,0
18842,816,3,233,2,2,2.4,2
18842,877,3,233,1,0.75,2,1
18842,1277,4,233,2,2.708,8,2
18842,816,4,233,2,2,2.4,0
18842,877,4,233,3,2.25,6,3
18842,1081,5,233,1,0.5,2,1
18842,1095,5,233,1,0.4,2.7,0
18842,1493,5,233,1,0.907,3,1
18842,816,5,233,2,2,2.4,0
18842,1081,6,233,2,1,4,2
18842,1095,6,233,1,0.4,2.7,0
18842,816,6,233,1,1,1.2,0
18842,1081,7,233,1,0.5,2.7,0
18842,1095,7,233,2,0.8,4,2
18842,1493,7,233,1,0.907,3,1
18842,450,7,233,2,2,6,2
18842,763,7,233,1,0.5,0.7,0
18842,816,7,233,1,1,1.2,0
18842,1081,8,233,4,2,8,4
18842,1238,8,233,1,0.375,1.2,0
18842,1399,8,647,2,0.38,2.28,2
18842,152,8,233,2,1.2,4,2
18842,418,8,233,2,0.72,4,2
18842,763,8,233,4,2,2.8,0
18842,877,8,233,2,1.5,4,2
18842,418,9,233,2,0.72,4,2
18842,763,9,233,3,1.5,2.1,0
18848,1092,1,1351,1,0.75,1.69,0
18848,762,10,1761,1,0.565,2,1
18848,1081,12,1761,1,0.5,2,1
18848,450,12,1761,1,1,3,1
18848,1092,2,1351,1,0.75,1.69,0
18848,1288,2,1351,3,0.171,1.05,0
18848,877,4,1761,2,1.5,4,2
18848,450,5,1761,1,1,3,1
18848,877,8,1761,2,1.5,4,2
1885,651,8,919,1,0.75,3,0
18852,101,3,992,1,0.594,3,1
18857,1439,1,588,1,0.375,1.2,0
18857,91,2,196,1,0.6,3.3,0
18857,1300,8,369,1,0.5,0.85,0
18857,831,9,723,1,0.51,2,1
18857,877,9,196,1,0.75,2,1
18866,1399,1,1343,1,0.19,1,1
18866,1571,10,596,1,0.55,1.45,0
18866,1571,11,1343,1,0.55,1.45,0
18866,1579,12,1343,1,1,1.98,0
18866,1571,7,596,1,0.55,1.45,0
18866,1571,9,596,1,0.55,1.45,0
18869,990,1,678,1,0.375,0.95,0
18869,1609,10,678,1,0.375,0.95,0
18869,1529,11,678,1,1,0.75,0
18869,1609,11,678,2,0.75,1.9,0
18869,860,11,678,1,0.5,1.25,0
18869,1609,12,678,1,0.375,0.95,0
18869,1210,2,678,1,0.5,1.59,0
18869,676,2,678,1,0.454,1.99,0
18869,715,2,678,1,0.565,1.89,1
18869,1246,3,918,3,3,2.25,0
18869,1609,3,678,1,0.375,1.09,0
18869,1609,4,678,1,0.375,1.09,0
18869,348,4,678,2,1,2.3,0
18869,375,5,678,1,0.5,1.25,0
18869,89,5,678,1,0.75,1.09,0
18869,1409,6,1636,1,0.375,2,1
18869,1529,6,678,3,3,2.25,0
18869,1609,6,678,1,0.375,1.09,0
18869,760,6,1004,2,2,1.5,0
18869,89,6,678,1,0.75,1.09,0
18869,1203,7,1351,1,0.75,1.69,0
18869,1529,7,678,3,3,2.25,0
18869,476,7,678,1,0.5,1.99,0
18869,1609,9,678,2,0.75,1.9,1
18869,89,9,678,2,1.5,2.18,0
18871,1081,1,1795,1,0.5,2,1
18871,107,10,864,1,0.5,0.85,0
18871,375,10,864,1,0.5,1.25,0
18871,760,10,1795,1,1,0.75,0
18871,906,10,1795,15,0.855,12,15
18871,107,11,864,2,1,1.7,0
18871,375,11,864,2,1,2.5,0
18871,760,11,1795,1,1,0.75,0
18871,906,11,1795,15,0.855,12,15
18871,107,12,864,1,0.5,0.85,0
18871,760,12,1795,1,1,0.75,0
18871,860,12,864,1,0.5,1.25,0
18871,906,12,1795,10,0.57,8,10
18871,1081,2,1795,3,1.5,6,2
18871,760,2,1795,1,1,0.75,0
18871,1300,3,864,1,0.5,0.85,0
18871,760,3,1795,1,1,0.75,0
18871,906,3,1795,10,0.57,8,10
18871,1010,4,1795,2,0.9,3.6,0
18871,161,4,1795,1,0.45,2,1
18871,31,4,1795,1,0.45,2,1
18871,760,4,1795,1,1,0.75,0
18871,906,4,1795,30,1.71,24,30
18871,1010,5,1795,1,0.45,1.8,0
18871,1081,5,1915,1,0.5,1.49,1
18871,375,5,864,1,0.5,1.25,0
18871,760,5,1795,1,1,0.75,0
18871,906,5,1795,26,1.482,20.97,25
18871,1010,6,1795,1,0.45,1.8,0
18871,1300,6,864,1,0.5,0.85,1
18871,906,6,1795,15,0.855,12,15
18871,989,6,864,1,0.5,0.72,0
18871,107,7,864,1,0.5,0.85,0
18871,375,7,864,2,1,2.5,0
18871,760,7,1795,1,1,0.75,0
18871,906,7,1795,35,1.995,28,35
18871,1010,8,1795,2,0.9,3.6,0
18871,107,8,864,2,1,1.7,0
18871,375,8,864,1,0.5,1.25,0
18871,860,8,864,1,0.5,1.25,0
18871,906,8,1795,15,0.855,9.35,15
18871,107,9,864,1,0.5,0.85,0
18871,375,9,864,1,0.5,1.25,0
18871,760,9,1795,1,1,0.75,0
18871,906,9,1795,15,0.855,12,15
18872,1597,1,16,1,0.375,1,1
18872,418,10,16,1,0.36,1.5,1
18872,521,10,16,1,0.324,1.5,1
18872,677,10,16,1,0.54,2,1
