customer_id,income_from,income_to,qualification,age,child,tenure,retired_flag,income
19834,30000,39999,GCSE,42,2,Mortgaged,0,34999.5
1984,,,Degree or higher,34,2,Mortgaged,0,0
19842,40000,49999,GCSE,67,0,Other,1,44999.5
19847,20000,29999,GCSE,49,1,Mortgaged,0,24999.5
19853,50000,59999,Degree or higher,48,0,Owned outright,0,54999.5
19859,10000,19999,None,70,0,Rented,1,14999.5
19865,40000,49999,Degree or higher,35,1,Mortgaged,0,44999.5
19868,30000,39999,Degree or higher,31,2,Mortgaged,0,34999.5
19871,,,Higher education,41,2,Mortgaged,0,0
19874,10000,19999,GCSE,68,0,Owned outright,1,14999.5
19877,,,GCSE,63,0,Rented,0,0
19879,0,9999,GCSE,61,0,Owned outright,0,4999.5
19896,30000,39999,A Level,33,3,Mortgaged,0,34999.5
199,50000,59999,Higher education,56,0,Rented,0,54999.5
19905,10000,19999,Degree or higher,50,0,Owned outright,0,14999.5
19916,40000,49999,GCSE,53,1,Owned outright,0,44999.5
19921,50000,59999,Degree or higher,30,2,Mortgaged,0,54999.5
19922,70000,,Degree or higher,47,2,Mortgaged,0,35000
19927,70000,,Degree or higher,50,2,Mortgaged,0,35000
19935,40000,49999,Higher education,56,0,Rented,0,44999.5
19938,0,9999,GCSE,58,0,Owned outright,0,4999.5
19948,70000,,GCSE,62,0,Mortgaged,0,35000
19952,20000,29999,None,78,0,Owned outright,1,24999.5
19957,0,9999,None,71,0,Owned outright,1,4999.5
19963,50000,59999,A Level,49,0,Owned outright,0,54999.5
19977,50000,59999,Degree or higher,53,0,Owned outright,0,54999.5
19979,,,None,72,0,Rented,1,0
19981,,,Other,71,0,Owned outright,1,0
19987,60000,69999,Degree or higher,77,0,Mortgaged,0,64999.5
19988,0,9999,GCSE,58,0,Owned outright,0,4999.5
19993,0,9999,A Level,60,0,Owned outright,0,4999.5
20003,20000,29999,A Level,50,3,Rented,0,24999.5
2001,10000,19999,Higher education,28,3,Mortgaged,0,14999.5
20018,20000,29999,GCSE,55,0,Owned outright,0,24999.5
20022,40000,49999,Higher education,32,0,Owned outright,0,44999.5
20030,70000,,Degree or higher,50,1,Owned outright,0,35000
20032,,,Higher education,61,0,Owned outright,0,0
20036,30000,39999,GCSE,70,0,Owned outright,1,34999.5
20049,10000,19999,A Level,49,3,Mortgaged,0,14999.5
20058,30000,39999,A Level,50,0,Owned outright,0,34999.5
20065,,,A Level,64,0,Owned outright,0,0
20066,60000,69999,Other,55,0,Mortgaged,0,64999.5
20068,20000,29999,Degree or higher,38,3,Mortgaged,0,24999.5
20070,20000,29999,GCSE,50,2,Rented,0,24999.5
20079,10000,19999,Degree or higher,64,0,Owned outright,0,14999.5
20082,10000,19999,GCSE,76,0,Owned outright,1,14999.5
20083,50000,59999,Degree or higher,38,0,Other,0,54999.5
20096,,,Degree or higher,58,0,Owned outright,0,0
20097,60000,69999,Degree or higher,44,1,Mortgaged,0,64999.5
20102,40000,49999,A Level,33,3,Mortgaged,0,44999.5
20105,40000,49999,GCSE,55,0,Mortgaged,0,44999.5
20111,10000,19999,Other,79,0,Owned outright,1,14999.5
20112,30000,39999,A Level,36,0,Rented,0,34999.5
20116,30000,39999,GCSE,31,2,Mortgaged,0,34999.5
20119,20000,29999,GCSE,29,1,Mortgaged,0,24999.5
20121,30000,39999,Higher education,37,3,Mortgaged,0,34999.5
20122,20000,29999,Other,69,0,Owned outright,1,24999.5
20123,70000,,Higher education,47,1,Mortgaged,0,35000
20129,70000,,Degree or higher,39,2,Mortgaged,0,35000
20130,20000,29999,Higher education,35,1,Owned outright,0,24999.5
20135,10000,19999,GCSE,72,0,Rented,1,14999.5
20136,,,GCSE,49,2,Rented,0,0
20146,20000,29999,Degree or higher,61,0,Owned outright,0,24999.5
20157,30000,39999,Higher education,41,2,Owned outright,0,34999.5
20163,10000,19999,Degree or higher,50,1,Mortgaged,0,14999.5
20170,70000,,Degree or higher,51,0,Mortgaged,0,35000
20177,40000,49999,A Level,45,0,Mortgaged,0,44999.5
20181,,,Higher education,75,0,Owned outright,0,0
20189,10000,19999,Degree or higher,70,0,Owned outright,1,14999.5
2019,10000,19999,None,51,0,Owned outright,0,14999.5
20199,,,Degree or higher,66,0,Owned outright,1,0
202,,,Degree or higher,64,0,Owned outright,0,0
2020,10000,19999,A Level,81,0,Owned outright,1,14999.5
20207,,,GCSE,56,0,Rented,0,0
20217,20000,29999,None,53,0,Rented,0,24999.5
20226,20000,29999,Degree or higher,54,0,Mortgaged,0,24999.5
2023,10000,19999,GCSE,54,0,Mortgaged,0,14999.5
20242,,,Higher education,60,0,Owned outright,0,0
20246,10000,19999,Other,53,0,Rented,0,14999.5
20258,40000,49999,Higher education,28,1,Rented,0,44999.5
20261,30000,39999,None,65,0,Owned outright,0,34999.5
20269,20000,29999,Higher education,42,0,Mortgaged,0,24999.5
2027,40000,49999,GCSE,61,0,Rented,0,44999.5
20280,30000,39999,GCSE,62,0,Rented,0,34999.5
20283,30000,39999,Degree or higher,57,0,Mortgaged,0,34999.5
20287,,,Higher education,63,0,Owned outright,0,0
20289,,,GCSE,53,0,Mortgaged,0,0
203,,,Higher education,48,2,Owned outright,0,0
20314,40000,49999,GCSE,64,0,Owned outright,0,44999.5
20322,30000,39999,Degree or higher,49,0,Owned outright,0,34999.5
20323,,,Degree or higher,59,0,Owned outright,0,0
20327,20000,29999,Degree or higher,76,0,Owned outright,1,24999.5
20329,40000,49999,A Level,48,0,Rented,0,44999.5
20330,70000,,Degree or higher,29,0,Mortgaged,0,35000
20334,10000,19999,Degree or higher,87,0,Owned outright,1,14999.5
20336,40000,49999,Degree or higher,67,0,Owned outright,1,44999.5
20340,0,9999,Higher education,48,0,Rented,0,4999.5
20349,30000,39999,GCSE,58,0,Owned outright,0,34999.5
20350,10000,19999,GCSE,33,0,Rented,0,14999.5
20355,10000,19999,GCSE,83,0,Owned outright,1,14999.5
20357,40000,49999,A Level,80,0,Owned outright,1,44999.5
20359,20000,29999,None,66,0,Owned outright,1,24999.5
20364,,,Higher education,61,0,Owned outright,0,0
20367,20000,29999,GCSE,56,0,Owned outright,0,24999.5
20369,10000,19999,GCSE,55,0,Owned outright,0,14999.5
20371,20000,29999,Degree or higher,72,0,Rented,1,24999.5
20374,,,Other,80,0,Owned outright,1,0
20378,50000,59999,A Level,45,1,Owned outright,0,54999.5
20381,20000,29999,A Level,49,0,Mortgaged,0,24999.5
20386,60000,69999,A Level,70,0,Mortgaged,1,64999.5
20391,60000,69999,Degree or higher,34,2,Mortgaged,0,64999.5
20396,,,Degree or higher,51,1,Mortgaged,0,0
20397,50000,59999,A Level,57,1,Mortgaged,0,54999.5
20399,0,9999,Degree or higher,49,0,Rented,0,4999.5
20404,10000,19999,A Level,76,0,Owned outright,1,14999.5
20408,,,Degree or higher,54,0,Owned outright,0,0
20412,60000,69999,A Level,38,2,Mortgaged,0,64999.5
20425,30000,39999,Degree or higher,71,0,Mortgaged,1,34999.5
20429,50000,59999,A Level,57,0,Owned outright,0,54999.5
20441,70000,,Higher education,46,1,Mortgaged,0,35000
20444,,,A Level,55,1,Mortgaged,0,0
20449,,,Higher education,115,0,Owned outright,1,0
20451,,,A Level,62,1,Owned outright,0,0
2046,10000,19999,Higher education,44,0,Mortgaged,0,14999.5
20462,20000,29999,Higher education,54,1,Mortgaged,0,24999.5
2047,,,GCSE,68,0,Owned outright,1,0
20470,10000,19999,Higher education,64,0,Owned outright,0,14999.5
20475,30000,39999,Higher education,67,3,Mortgaged,0,34999.5
20481,20000,29999,None,74,0,Owned outright,1,24999.5
20487,50000,59999,Degree or higher,34,2,Mortgaged,0,54999.5
20495,,,Degree or higher,37,1,Mortgaged,0,0
205,,,Higher education,50,0,Rented,0,0
20511,10000,19999,Other,41,2,Owned outright,0,14999.5
20517,20000,29999,Other,106,0,Owned outright,1,24999.5
20519,50000,59999,Degree or higher,45,2,Mortgaged,0,54999.5
20520,0,9999,A Level,78,0,Owned outright,1,4999.5
20521,,,Other,83,0,Owned outright,1,0
20523,50000,59999,Higher education,36,2,Mortgaged,0,54999.5
20524,60000,69999,Higher education,42,2,Mortgaged,0,64999.5
20528,60000,69999,Degree or higher,36,1,Mortgaged,0,64999.5
20539,50000,59999,Degree or higher,68,0,Owned outright,1,54999.5
20543,10000,19999,GCSE,64,0,Rented,0,14999.5
2056,,,GCSE,87,0,Owned outright,0,0
20562,30000,39999,GCSE,42,3,Mortgaged,0,34999.5
2057,20000,29999,GCSE,38,0,Rented,0,24999.5
20573,30000,39999,Degree or higher,68,0,Mortgaged,1,34999.5
20575,40000,49999,GCSE,32,4,Rented,0,44999.5
2058,10000,19999,Higher education,67,0,Rented,1,14999.5
20584,,,GCSE,47,0,Mortgaged,0,0
20592,10000,19999,A Level,63,0,Rented,0,14999.5
20598,30000,39999,Degree or higher,92,0,Owned outright,1,34999.5
20604,40000,49999,Degree or higher,64,0,Owned outright,0,44999.5
20612,10000,19999,None,68,0,Rented,1,14999.5
20622,10000,19999,GCSE,64,0,Owned outright,0,14999.5
20623,40000,49999,Higher education,40,1,Mortgaged,0,44999.5
2063,,,None,72,0,Owned outright,1,0
20632,10000,19999,Higher education,65,0,Rented,1,14999.5
20634,,,None,47,0,Owned outright,0,0
20642,10000,19999,Higher education,46,0,Mortgaged,0,14999.5
20643,,,Other,61,0,Mortgaged,0,0
20654,40000,49999,Degree or higher,67,0,Rented,0,44999.5
20660,20000,29999,Other,44,0,Mortgaged,0,24999.5
20661,20000,29999,A Level,40,3,Mortgaged,0,24999.5
20679,30000,39999,Degree or higher,56,0,Owned outright,0,34999.5
20684,40000,49999,A Level,34,0,Mortgaged,0,44999.5
20702,40000,49999,Degree or higher,35,0,Mortgaged,0,44999.5
20712,40000,49999,GCSE,42,2,Mortgaged,0,44999.5
20726,10000,19999,Degree or higher,59,0,Rented,0,14999.5
20730,10000,19999,Higher education,58,0,Owned outright,0,14999.5
20731,10000,19999,Degree or higher,38,1,Rented,0,14999.5
20732,30000,39999,A Level,75,0,Owned outright,1,34999.5
2074,30000,39999,A Level,61,0,Owned outright,0,34999.5
20740,10000,19999,GCSE,55,0,Rented,0,14999.5
20741,,,GCSE,73,0,Mortgaged,1,0
20744,,,Higher education,40,1,Owned outright,0,0
20747,20000,29999,Degree or higher,36,1,Owned outright,0,24999.5
20750,30000,39999,Degree or higher,53,0,Owned outright,0,34999.5
20754,20000,29999,Degree or higher,46,1,Mortgaged,0,24999.5
20759,40000,49999,Higher education,43,1,Mortgaged,0,44999.5
20764,40000,49999,Degree or higher,36,1,Mortgaged,0,44999.5
20770,10000,19999,GCSE,55,0,Owned outright,0,14999.5
20778,40000,49999,Degree or higher,43,0,Owned outright,0,44999.5
20779,30000,39999,Degree or higher,30,0,Rented,0,34999.5
20787,20000,29999,Higher education,45,0,Mortgaged,0,24999.5
2079,30000,39999,Higher education,60,0,Rented,0,34999.5
20791,,,A Level,54,0,Mortgaged,0,0
20801,60000,69999,Degree or higher,36,2,Mortgaged,0,64999.5
20803,,,Degree or higher,42,3,Rented,0,0
20805,30000,39999,Degree or higher,31,3,Rented,0,34999.5
20809,,,Degree or higher,40,1,Mortgaged,0,0
20810,70000,,Higher education,49,0,Mortgaged,0,35000
20811,30000,39999,Degree or higher,115,0,Owned outright,1,34999.5
20816,,,Degree or higher,118,0,Owned outright,1,0
20828,50000,59999,Degree or higher,58,2,Mortgaged,0,54999.5
20831,50000,59999,Degree or higher,24,0,Mortgaged,0,54999.5
20836,10000,19999,Higher education,68,0,Owned outright,1,14999.5
20838,10000,19999,GCSE,82,0,Other,1,14999.5
20839,,,Other,31,2,Rented,0,0
20848,70000,,A Level,33,1,Mortgaged,0,35000
20853,0,9999,Other,94,0,Rented,1,4999.5
20864,,,GCSE,65,1,Rented,0,0
20867,30000,39999,GCSE,43,1,Rented,0,34999.5
20869,30000,39999,GCSE,46,1,Mortgaged,0,34999.5
20880,30000,39999,Degree or higher,70,0,Owned outright,0,34999.5
20901,0,9999,Other,47,0,Owned outright,0,4999.5
20903,10000,19999,None,75,0,Owned outright,1,14999.5
2091,20000,29999,Degree or higher,65,1,Mortgaged,0,24999.5
2092,,,Higher education,60,0,Owned outright,0,0
20926,40000,49999,Degree or higher,58,0,Owned outright,0,44999.5
20945,30000,39999,Degree or higher,34,1,Mortgaged,0,34999.5
20947,10000,19999,None,60,0,Rented,0,14999.5
20948,,,Degree or higher,36,2,Mortgaged,0,0
2095,,,Higher education,123,0,Owned outright,1,0
20950,40000,49999,Degree or higher,46,0,Mortgaged,0,44999.5
20955,,,Degree or higher,98,0,Mortgaged,0,0
2096,10000,19999,Degree or higher,38,2,Mortgaged,0,14999.5
20966,20000,29999,Higher education,68,0,Owned outright,1,24999.5
20969,30000,39999,Degree or higher,54,0,Owned outright,0,34999.5
20970,20000,29999,A Level,28,2,Rented,0,24999.5
20972,50000,59999,A Level,35,2,Mortgaged,0,54999.5
20975,10000,19999,None,79,0,Owned outright,1,14999.5
2098,20000,29999,GCSE,46,0,Rented,0,24999.5
20983,60000,69999,Degree or higher,40,1,Owned outright,0,64999.5
20985,40000,49999,GCSE,70,0,Rented,1,44999.5
20989,50000,59999,None,63,0,Owned outright,0,54999.5
20991,70000,,Degree or higher,36,2,Mortgaged,0,35000
20998,10000,19999,Other,46,0,Rented,0,14999.5
210,30000,39999,Other,76,0,Owned outright,1,34999.5
21001,20000,29999,GCSE,63,0,Rented,0,24999.5
21007,10000,19999,GCSE,70,0,Rented,1,14999.5
21011,10000,19999,Degree or higher,49,0,Mortgaged,0,14999.5
21020,50000,59999,GCSE,58,0,Mortgaged,0,54999.5
21023,30000,39999,Degree or higher,72,0,Owned outright,1,34999.5
2103,20000,29999,GCSE,29,0,Mortgaged,0,24999.5
21034,,,Higher education,49,1,Mortgaged,0,0
21041,30000,39999,Higher education,75,0,Owned outright,1,34999.5
21045,30000,39999,GCSE,66,0,Owned outright,1,34999.5
21046,10000,19999,A Level,62,0,Rented,0,14999.5
21058,40000,49999,Degree or higher,29,0,Mortgaged,0,44999.5
21059,,,Degree or higher,65,0,Owned outright,1,0
21071,40000,49999,Higher education,45,3,Owned outright,0,44999.5
21072,30000,39999,Degree or higher,34,0,Mortgaged,0,34999.5
21076,20000,29999,Degree or higher,72,0,Owned outright,1,24999.5
21079,,,None,58,0,Rented,0,0
21096,20000,29999,None,60,0,Mortgaged,0,24999.5
21097,50000,59999,A Level,36,0,Rented,0,54999.5
2110,20000,29999,Degree or higher,99,0,Mortgaged,0,24999.5
21100,10000,19999,GCSE,53,0,Rented,0,14999.5
21104,20000,29999,Higher education,39,1,Mortgaged,0,24999.5
21105,50000,59999,Degree or higher,39,1,Mortgaged,0,54999.5
21107,20000,29999,Degree or higher,44,2,Mortgaged,0,24999.5
21112,30000,39999,Other,61,0,Owned outright,0,34999.5
21113,,,Degree or higher,32,2,Mortgaged,0,0
21128,10000,19999,None,53,0,Owned outright,0,14999.5
21131,10000,19999,None,65,0,Rented,1,14999.5
21133,70000,,Degree or higher,55,1,Owned outright,0,35000
21134,20000,29999,Degree or higher,77,0,Owned outright,0,24999.5
21144,,,None,74,0,Rented,1,0
21149,20000,29999,A Level,70,0,Rented,0,24999.5
2115,,,GCSE,58,1,Owned outright,0,0
21150,20000,29999,Other,51,0,Rented,0,24999.5
2116,50000,59999,Degree or higher,38,2,Mortgaged,0,54999.5
21163,30000,39999,Higher education,25,1,Mortgaged,0,34999.5
21172,50000,59999,Degree or higher,28,2,Mortgaged,0,54999.5
21174,60000,69999,Degree or higher,38,2,Mortgaged,0,64999.5
2118,70000,,Degree or higher,44,0,Mortgaged,0,35000
21184,,,Degree or higher,47,0,Owned outright,0,0
21188,,,GCSE,77,0,Rented,1,0
21191,,,None,80,0,Owned outright,1,0
21196,70000,,Degree or higher,57,1,Owned outright,0,35000
21197,70000,,GCSE,55,0,Mortgaged,0,35000
2120,70000,,Degree or higher,62,0,Mortgaged,0,35000
21202,30000,39999,A Level,59,0,Rented,0,34999.5
21206,0,9999,Other,87,0,Owned outright,1,4999.5
21221,30000,39999,GCSE,46,0,Mortgaged,0,34999.5
21227,50000,59999,None,58,0,Mortgaged,0,54999.5
21231,10000,19999,Other,35,2,Rented,0,14999.5
21249,,,Unknown,47,0,Unknown,0,0
21257,10000,19999,A Level,60,0,Rented,0,14999.5
21260,,,Degree or higher,74,0,Owned outright,1,0
21261,,,A Level,46,0,Mortgaged,0,0
21264,,,A Level,72,0,Owned outright,1,0
21266,,,Degree or higher,40,2,Owned outright,0,0
21275,10000,19999,A Level,64,0,Owned outright,0,14999.5
21278,10000,19999,None,79,0,Owned outright,1,14999.5
21280,0,9999,None,65,0,Rented,1,4999.5
21282,,,Unknown,75,0,Mortgaged,0,0
21283,,,A Level,29,2,Rented,0,0
21290,30000,39999,A Level,34,2,Mortgaged,0,34999.5
21297,20000,29999,Other,64,0,Mortgaged,0,24999.5
21298,20000,29999,Degree or higher,30,2,Rented,0,24999.5
21302,,,Higher education,57,0,Owned outright,0,0
21305,10000,19999,Degree or higher,64,0,Owned outright,0,14999.5
21306,30000,39999,Higher education,43,2,Mortgaged,0,34999.5
21315,0,9999,GCSE,57,0,Owned outright,0,4999.5
21321,50000,59999,Degree or higher,54,1,Mortgaged,0,54999.5
21322,30000,39999,Degree or higher,48,1,Mortgaged,0,34999.5
21326,30000,39999,None,64,0,Mortgaged,0,34999.5
21330,70000,,A Level,62,0,Mortgaged,0,35000
21332,,,Degree or higher,80,0,Owned outright,1,0
21336,20000,29999,A Level,50,0,Rented,0,24999.5
21337,40000,49999,Degree or higher,51,0,Mortgaged,0,44999.5
2134,50000,59999,Higher education,63,0,Mortgaged,0,54999.5
21342,30000,39999,Higher education,33,1,Mortgaged,0,34999.5
21347,30000,39999,Degree or higher,57,0,Owned outright,0,34999.5
21348,10000,19999,A Level,60,0,Owned outright,0,14999.5
21350,,,A Level,50,0,Owned outright,0,0
21356,10000,19999,Higher education,30,2,Rented,0,14999.5
21363,20000,29999,None,72,0,Owned outright,1,24999.5
21364,40000,49999,GCSE,54,0,Owned outright,0,44999.5
21366,20000,29999,A Level,37,0,Mortgaged,0,24999.5
21368,20000,29999,GCSE,66,0,Owned outright,0,24999.5
21371,10000,19999,Degree or higher,67,0,Rented,1,14999.5
21375,0,9999,GCSE,53,0,Owned outright,0,4999.5
21387,,,Degree or higher,52,1,Mortgaged,0,0
21398,30000,39999,A Level,60,0,Rented,0,34999.5
21400,30000,39999,A Level,42,2,Mortgaged,0,34999.5
21401,20000,29999,A Level,41,4,Rented,0,24999.5
21403,10000,19999,A Level,56,0,Owned outright,0,14999.5
21409,60000,69999,Degree or higher,43,1,Mortgaged,0,64999.5
21417,10000,19999,Other,51,0,Rented,0,14999.5
21431,,,Degree or higher,42,3,Mortgaged,0,0
21435,40000,49999,GCSE,48,0,Mortgaged,0,44999.5
21437,0,9999,Higher education,34,2,Rented,0,4999.5
21438,10000,19999,Higher education,36,0,Rented,0,14999.5
21443,20000,29999,GCSE,50,2,Mortgaged,0,24999.5
2145,20000,29999,None,71,0,Owned outright,1,24999.5
21452,,,A Level,64,1,Mortgaged,0,0
21454,,,Higher education,77,0,Owned outright,1,0
21456,30000,39999,Other,41,0,Rented,0,34999.5
21461,0,9999,GCSE,62,0,Owned outright,0,4999.5
21465,30000,39999,GCSE,69,0,Owned outright,1,34999.5
21466,50000,59999,GCSE,51,0,Mortgaged,0,54999.5
21468,40000,49999,Higher education,39,2,Mortgaged,0,44999.5
2147,20000,29999,Higher education,52,0,Mortgaged,0,24999.5
21474,40000,49999,A Level,39,1,Rented,0,44999.5
21477,10000,19999,None,70,0,Rented,1,14999.5
21481,20000,29999,GCSE,46,0,Rented,0,24999.5
21501,10000,19999,GCSE,43,1,Rented,0,14999.5
21503,30000,39999,Degree or higher,82,0,Rented,0,34999.5
21505,30000,39999,GCSE,32,2,Mortgaged,0,34999.5
21518,70000,,Degree or higher,37,1,Mortgaged,0,35000
21527,50000,59999,Degree or higher,57,2,Rented,0,54999.5
21528,10000,19999,Degree or higher,39,0,Rented,0,14999.5
21534,30000,39999,Higher education,88,0,Mortgaged,0,34999.5
21544,20000,29999,GCSE,53,0,Mortgaged,0,24999.5
21558,10000,19999,Higher education,94,0,Rented,0,14999.5
21567,,,Other,68,0,Owned outright,1,0
21569,40000,49999,A Level,34,2,Mortgaged,0,44999.5
21570,,,A Level,26,1,Mortgaged,0,0
21571,,,Higher education,57,0,Owned outright,0,0
2158,20000,29999,A Level,48,2,Owned outright,0,24999.5
21595,40000,49999,GCSE,55,0,Rented,0,44999.5
21596,20000,29999,Degree or higher,30,0,Mortgaged,0,24999.5
21608,30000,39999,None,76,0,Owned outright,1,34999.5
21617,50000,59999,Higher education,36,0,Mortgaged,0,54999.5
21622,20000,29999,None,115,0,Owned outright,1,24999.5
21625,20000,29999,Other,66,0,Owned outright,1,24999.5
21627,60000,69999,Higher education,46,0,Mortgaged,0,64999.5
21635,50000,59999,GCSE,63,0,Mortgaged,0,54999.5
2164,,,Other,43,2,Rented,0,0
21643,,,GCSE,45,1,Mortgaged,0,0
21645,50000,59999,A Level,54,0,Mortgaged,0,54999.5
21649,,,GCSE,50,0,Rented,0,0
21652,10000,19999,GCSE,51,0,Rented,0,14999.5
21657,10000,19999,Higher education,54,0,Owned outright,0,14999.5
21659,10000,19999,None,72,0,Owned outright,1,14999.5
21673,,,Degree or higher,49,1,Owned outright,0,0
21684,10000,19999,A Level,71,0,Owned outright,1,14999.5
21686,50000,59999,Degree or higher,47,0,Mortgaged,0,54999.5
21687,,,GCSE,60,0,Owned outright,0,0
21688,10000,19999,Higher education,57,0,Rented,0,14999.5
21689,50000,59999,A Level,64,0,Mortgaged,0,54999.5
21694,30000,39999,GCSE,69,0,Owned outright,1,34999.5
21697,20000,29999,GCSE,48,0,Mortgaged,0,24999.5
217,40000,49999,A Level,44,0,Mortgaged,0,44999.5
21704,20000,29999,GCSE,59,0,Mortgaged,0,24999.5
21705,70000,,Degree or higher,56,0,Rented,0,35000
21707,60000,69999,GCSE,68,0,Owned outright,1,64999.5
21708,10000,19999,A Level,43,3,Rented,0,14999.5
21714,40000,49999,Higher education,46,0,Mortgaged,0,44999.5
21716,40000,49999,Degree or higher,47,2,Owned outright,0,44999.5
21718,,,Higher education,72,0,Owned outright,1,0
21723,30000,39999,GCSE,74,0,Owned outright,1,34999.5
21731,30000,39999,Degree or higher,49,3,Mortgaged,0,34999.5
21744,40000,49999,Degree or higher,35,0,Rented,0,44999.5
21745,60000,69999,A Level,47,0,Owned outright,0,64999.5
21747,30000,39999,GCSE,62,0,Owned outright,0,34999.5
21750,30000,39999,Higher education,73,0,Owned outright,0,34999.5
21755,10000,19999,Higher education,41,1,Rented,0,14999.5
2176,10000,19999,GCSE,55,0,Rented,0,14999.5
21763,30000,39999,Other,59,0,Mortgaged,0,34999.5
21766,10000,19999,None,62,0,Rented,0,14999.5
21768,60000,69999,None,56,1,Mortgaged,0,64999.5
2177,10000,19999,A Level,74,0,Rented,1,14999.5
21770,40000,49999,Degree or higher,45,0,Mortgaged,0,44999.5
21775,70000,,A Level,34,3,Mortgaged,0,35000
21782,,,Degree or higher,84,0,Owned outright,1,0
21786,,,GCSE,68,0,Owned outright,1,0
21795,,,Degree or higher,47,2,Owned outright,0,0
21802,10000,19999,Higher education,75,0,Owned outright,1,14999.5
2181,30000,39999,GCSE,53,0,Mortgaged,0,34999.5
21831,20000,29999,Degree or higher,37,0,Rented,0,24999.5
21836,10000,19999,Higher education,37,2,Rented,0,14999.5
21840,30000,39999,A Level,61,0,Owned outright,0,34999.5
21841,10000,19999,None,87,0,Owned outright,1,14999.5
21842,70000,,Degree or higher,52,0,Mortgaged,0,35000
21851,,,Degree or higher,64,0,Mortgaged,0,0
21853,50000,59999,GCSE,71,0,Mortgaged,1,54999.5
21854,40000,49999,GCSE,24,1,Mortgaged,0,44999.5
21873,50000,59999,Higher education,60,0,Mortgaged,0,54999.5
21879,30000,39999,Degree or higher,32,0,Mortgaged,0,34999.5
21883,0,9999,None,79,0,Rented,1,4999.5
21885,10000,19999,GCSE,43,0,Rented,0,14999.5
21888,10000,19999,None,68,0,Rented,1,14999.5
21889,30000,39999,Degree or higher,44,2,Mortgaged,0,34999.5
21892,50000,59999,Degree or higher,57,0,Mortgaged,0,54999.5
21893,10000,19999,Degree or higher,63,0,Rented,0,14999.5
21894,20000,29999,A Level,57,0,Rented,0,24999.5
219,70000,,Degree or higher,34,0,Mortgaged,0,35000
21906,10000,19999,Degree or higher,63,0,Mortgaged,0,14999.5
21910,50000,59999,A Level,47,0,Mortgaged,0,54999.5
21912,30000,39999,Degree or higher,46,2,Rented,0,34999.5
21913,40000,49999,A Level,48,1,Mortgaged,0,44999.5
21922,,,Degree or higher,63,0,Owned outright,0,0
21923,10000,19999,Degree or higher,48,0,Owned outright,0,14999.5
21927,20000,29999,None,73,0,Owned outright,1,24999.5
21928,70000,,GCSE,60,0,Owned outright,0,35000
2193,40000,49999,None,77,0,Mortgaged,0,44999.5
21934,20000,29999,GCSE,60,0,Owned outright,0,24999.5
2194,40000,49999,Higher education,34,2,Mortgaged,0,44999.5
21942,10000,19999,Degree or higher,72,0,Owned outright,1,14999.5
21948,20000,29999,A Level,96,0,Mortgaged,0,24999.5
21952,30000,39999,GCSE,42,2,Rented,0,34999.5
21957,0,9999,Degree or higher,48,0,Rented,0,4999.5
21959,70000,,GCSE,60,0,Mortgaged,0,35000
21976,,,Degree or higher,75,0,Owned outright,1,0
21978,,,Other,67,0,Owned outright,1,0
21982,,,GCSE,46,1,Owned outright,0,0
21984,,,None,74,0,Owned outright,1,0
21987,70000,,Higher education,41,2,Mortgaged,0,35000
21989,,,Degree or higher,44,1,Owned outright,0,0
21990,,,Higher education,72,0,Owned outright,1,0
22004,10000,19999,GCSE,44,1,Rented,0,14999.5
22007,20000,29999,Higher education,79,0,Owned outright,1,24999.5
22008,10000,19999,GCSE,48,0,Rented,0,14999.5
22017,30000,39999,GCSE,38,2,Rented,0,34999.5
22023,20000,29999,Higher education,53,0,Owned outright,0,24999.5
22026,10000,19999,Higher education,60,0,Rented,0,14999.5
22027,40000,49999,None,77,0,Owned outright,1,44999.5
22036,40000,49999,Degree or higher,59,0,Mortgaged,0,44999.5
22038,50000,59999,Degree or higher,34,2,Mortgaged,0,54999.5
22039,20000,29999,Degree or higher,90,0,Owned outright,1,24999.5
22043,30000,39999,None,128,0,Owned outright,1,34999.5
2205,,,Degree or higher,58,0,Mortgaged,0,0
22051,10000,19999,None,54,0,Rented,0,14999.5
2206,20000,29999,Other,35,4,Rented,0,24999.5
22062,60000,69999,Degree or higher,42,1,Mortgaged,0,64999.5
22067,,,A Level,44,3,Mortgaged,0,0
22069,20000,29999,GCSE,94,0,Owned outright,0,24999.5
22077,50000,59999,Higher education,34,2,Mortgaged,0,54999.5
22097,40000,49999,Degree or higher,57,1,Rented,0,44999.5
22099,10000,19999,Degree or higher,42,1,Other,0,14999.5
22108,30000,39999,A Level,32,1,Mortgaged,0,34999.5
2211,30000,39999,A Level,35,0,Mortgaged,0,34999.5
22115,10000,19999,Higher education,43,1,Mortgaged,0,14999.5
22117,30000,39999,GCSE,48,0,Mortgaged,0,34999.5
22119,30000,39999,A Level,48,3,Mortgaged,0,34999.5
22128,0,9999,None,71,0,Rented,1,4999.5
2214,50000,59999,Degree or higher,47,0,Mortgaged,0,54999.5
22141,,,None,72,0,Owned outright,1,0
22160,,,Degree or higher,39,2,Mortgaged,0,0
22166,40000,49999,Higher education,46,2,Mortgaged,0,44999.5
2217,70000,,A Level,60,0,Owned outright,0,35000
22172,10000,19999,GCSE,43,1,Rented,0,14999.5
2218,10000,19999,Degree or higher,76,0,Mortgaged,1,14999.5
